# time(ps)  pca.eig-1  pca.eig-2  pca.residual  metad.bias(kJ/mol)  Rg(nm)  SASA(nm^2)
386.000000 0.000289 -0.000723 0.281004 84.023901 2.983740 397.667000
387.000000 0.000313 -0.000738 0.288695 83.966286 2.983120 396.785000
388.000000 0.000304 -0.000729 0.291614 83.995721 2.978410 399.988000
389.000000 0.000268 -0.000738 0.292185 83.874615 2.981030 396.960000
390.000000 0.000248 -0.000774 0.292694 83.926300 2.984710 395.737000
391.000000 0.000247 -0.000801 0.295786 84.655040 2.985350 398.514000
392.000000 0.000275 -0.000800 0.295007 85.680584 2.985470 396.955000
393.000000 0.000285 -0.000800 0.298887 86.006228 2.989020 401.010000
394.000000 0.000274 -0.000798 0.299351 85.598870 2.990410 397.594000
395.000000 0.000266 -0.000790 0.298469 85.003827 2.987780 400.118000
396.000000 0.000241 -0.000794 0.298146 84.215140 2.988630 399.695000
397.000000 0.000187 -0.000762 0.296888 84.531222 2.994570 402.289000
398.000000 0.000172 -0.000751 0.295685 85.361154 2.989980 400.396000
399.000000 0.000165 -0.000747 0.293137 85.702877 2.987390 398.402000
400.000000 0.000171 -0.000715 0.288436 86.009919 2.986680 401.602000
401.000000 0.000155 -0.000731 0.286100 86.367854 2.988040 394.966000
402.000000 0.000181 -0.000711 0.287372 85.608149 2.987990 397.908000
403.000000 0.000215 -0.000675 0.286825 85.321543 2.980420 396.321000
404.000000 0.000220 -0.000640 0.281696 86.995290 2.981120 398.378000
405.000000 0.000238 -0.000606 0.280714 88.065490 2.978320 394.147000
406.000000 0.000207 -0.000644 0.288544 87.474691 2.981600 401.618000
407.000000 0.000194 -0.000677 0.288603 86.276446 2.981970 397.380000
408.000000 0.000175 -0.000708 0.287422 86.020779 2.982550 391.613000
409.000000 0.000164 -0.000691 0.283019 87.125039 2.982080 398.484000
410.000000 0.000137 -0.000654 0.282888 89.767090 2.983930 398.870000
411.000000 0.000116 -0.000640 0.279557 91.390377 2.984550 400.136000
412.000000 0.000103 -0.000637 0.277892 92.194773 2.984970 398.849000
413.000000 0.000088 -0.000629 0.280520 93.383333 2.988320 398.380000
414.000000 0.000093 -0.000604 0.280364 94.466953 2.986020 396.568000
415.000000 0.000105 -0.000594 0.278424 94.452650 2.981460 398.017000
416.000000 0.000134 -0.000598 0.277569 93.115652 2.979040 396.277000
417.000000 0.000113 -0.000619 0.278981 92.662365 2.983110 398.052000
418.000000 0.000112 -0.000599 0.278350 93.845758 2.981820 396.475000
419.000000 0.000086 -0.000595 0.278124 95.178933 2.978480 398.671000
420.000000 0.000074 -0.000595 0.279179 95.640185 2.981150 399.620000
421.000000 0.000078 -0.000605 0.280623 95.019865 2.982660 399.297000
422.000000 0.000083 -0.000598 0.284692 95.182037 2.979130 398.616000
423.000000 0.000034 -0.000637 0.284792 95.460600 2.981990 403.224000
424.000000 0.000041 -0.000674 0.288055 94.037931 2.981190 398.209000
425.000000 0.000038 -0.000645 0.288194 95.045722 2.984800 397.248000
426.000000 0.000051 -0.000655 0.287373 94.131497 2.988990 398.950000
427.000000 0.000079 -0.000645 0.284839 93.147873 2.987780 396.749000
428.000000 0.000081 -0.000655 0.284759 92.579914 2.988970 395.977000
429.000000 0.000100 -0.000642 0.282166 92.106453 2.982850 395.564000
430.000000 0.000161 -0.000643 0.281337 89.562762 2.979500 393.589000
431.000000 0.000183 -0.000606 0.276875 91.375673 2.978000 395.621000
432.000000 0.000207 -0.000584 0.277346 91.824255 2.979700 397.696000
433.000000 0.000209 -0.000555 0.277984 93.950165 2.981330 398.583000
434.000000 0.000228 -0.000570 0.279449 91.425216 2.978660 397.735000
435.000000 0.000216 -0.000604 0.278606 89.696120 2.977290 400.550000
436.000000 0.000252 -0.000638 0.283634 85.577725 2.979670 398.256000
437.000000 0.000259 -0.000643 0.285072 85.120440 2.986130 400.718000
438.000000 0.000269 -0.000633 0.283695 85.283533 2.982170 397.253000
439.000000 0.000246 -0.000638 0.282750 85.748804 2.986690 401.752000
440.000000 0.000194 -0.000634 0.280959 88.827989 2.988470 403.162000
441.000000 0.000198 -0.000622 0.280112 89.491397 2.987120 398.592000
442.000000 0.000199 -0.000586 0.277613 92.159518 2.988090 401.000000
443.000000 0.000191 -0.000567 0.276830 93.967600 2.982490 399.035000
444.000000 0.000188 -0.000563 0.279681 94.365071 2.981800 403.062000
445.000000 0.000187 -0.000599 0.282542 91.696958 2.981900 404.938000
446.000000 0.000178 -0.000588 0.282727 92.801294 2.979560 401.272000
447.000000 0.000181 -0.000555 0.280552 95.154875 2.978320 399.179000
448.000000 0.000185 -0.000552 0.279464 95.329191 2.981980 399.691000
449.000000 0.000195 -0.000559 0.277377 94.406082 2.982490 397.871000
450.000000 0.000192 -0.000565 0.278250 94.100348 2.987830 400.265000
451.000000 0.000226 -0.000572 0.278395 91.403413 2.983400 400.285000
452.000000 0.000239 -0.000575 0.281327 90.235022 2.985710 399.629000
453.000000 0.000225 -0.000563 0.278938 92.212230 2.984120 402.792000
454.000000 0.000249 -0.000569 0.279465 89.871729 2.989280 407.067000
455.000000 0.000277 -0.000568 0.278151 88.290076 2.986060 402.251000
456.000000 0.000285 -0.000558 0.280307 88.441156 2.983190 402.355000
457.000000 0.000279 -0.000545 0.283487 89.640876 2.987400 404.495000
458.000000 0.000288 -0.000529 0.282749 90.210181 2.983890 397.059000
459.000000 0.000277 -0.000527 0.281469 91.044384 2.985860 402.469000
460.000000 0.000264 -0.000537 0.279222 91.167923 2.989240 404.520000
461.000000 0.000258 -0.000566 0.279982 89.524837 2.988230 401.860000
462.000000 0.000285 -0.000570 0.282959 87.727299 2.984790 406.733000
463.000000 0.000315 -0.000576 0.285907 85.188987 2.977800 401.637000
464.000000 0.000318 -0.000582 0.283736 84.667134 2.978050 401.017000
465.000000 0.000278 -0.000592 0.285998 86.901966 2.983590 397.853000
466.000000 0.000251 -0.000614 0.285084 86.842648 2.984660 400.614000
467.000000 0.000250 -0.000619 0.287468 86.625903 2.985670 397.143000
468.000000 0.000289 -0.000611 0.287515 85.466807 2.981140 402.979000
469.000000 0.000316 -0.000598 0.291285 84.160824 2.979690 402.351000
470.000000 0.000301 -0.000600 0.290355 85.240609 2.978850 400.498000
471.000000 0.000297 -0.000610 0.291990 85.143082 2.977410 402.905000
472.000000 0.000321 -0.000584 0.294155 84.360655 2.973360 400.920000
473.000000 0.000324 -0.000562 0.294396 85.054122 2.979970 401.746000
474.000000 0.000341 -0.000517 0.292145 86.072924 2.980220 403.280000
475.000000 0.000332 -0.000525 0.291800 86.439592 2.978650 398.272000
476.000000 0.000303 -0.000536 0.291371 88.484742 2.978610 400.764000
477.000000 0.000296 -0.000528 0.290214 89.605444 2.980760 400.695000
478.000000 0.000309 -0.000533 0.291704 88.193460 2.981070 399.777000
479.000000 0.000358 -0.000501 0.292555 85.559371 2.976200 397.506000
480.000000 0.000383 -0.000431 0.291005 88.575348 2.974610 404.230000
481.000000 0.000387 -0.000434 0.293526 87.998104 2.980990 402.209000
482.000000 0.000406 -0.000442 0.289784 85.371293 2.977480 400.808000
483.000000 0.000381 -0.000479 0.287015 85.220387 2.974540 401.310000
484.000000 0.000363 -0.000493 0.288435 85.687330 2.973630 401.354000
485.000000 0.000338 -0.000533 0.291336 85.381636 2.974930 401.909000
486.000000 0.000331 -0.000550 0.292186 85.045989 2.980800 406.298000
487.000000 0.000336 -0.000527 0.291545 85.972526 2.976060 404.318000
488.000000 0.000330 -0.000515 0.290985 87.310138 2.976230 403.998000
489.000000 0.000305 -0.000498 0.287099 90.973598 2.977450 402.789000
490.000000 0.000288 -0.000505 0.286044 91.910580 2.976630 403.199000
491.000000 0.000292 -0.000517 0.285381 90.676462 2.981760 404.820000
492.000000 0.000309 -0.000525 0.286997 88.739486 2.979090 401.132000
493.000000 0.000317 -0.000532 0.292654 87.502887 2.979300 400.797000
494.000000 0.000335 -0.000548 0.290970 84.780051 2.978120 401.773000
495.000000 0.000338 -0.000552 0.289887 84.249358 2.978200 399.337000
496.000000 0.000305 -0.000571 0.290279 86.321688 2.979130 402.353000
497.000000 0.000323 -0.000560 0.290110 85.241297 2.980350 401.911000
498.000000 0.000362 -0.000543 0.288576 82.498073 2.976290 399.404000
499.000000 0.000376 -0.000530 0.290174 82.092395 2.981080 401.707000
500.000000 0.000378 -0.000513 0.288757 83.012021 2.979700 402.293000
501.000000 0.000355 -0.000553 0.289330 82.528634 2.981150 401.371000
502.000000 0.000348 -0.000587 0.291805 81.658679 2.970560 402.747000
503.000000 0.000325 -0.000602 0.291055 83.294546 2.973700 401.965000
504.000000 0.000313 -0.000601 0.291825 84.332495 2.977710 402.370000
505.000000 0.000332 -0.000601 0.294146 82.710587 2.980630 399.265000
506.000000 0.000336 -0.000572 0.294841 83.454804 2.978300 404.262000
507.000000 0.000368 -0.000566 0.297361 80.792434 2.979390 400.563000
508.000000 0.000368 -0.000544 0.295268 81.981767 2.976540 394.173000
509.000000 0.000370 -0.000552 0.295633 81.321843 2.977580 404.634000
510.000000 0.000387 -0.000575 0.299431 79.061072 2.973400 398.290000
511.000000 0.000401 -0.000617 0.305774 77.196728 2.969740 396.022000
512.000000 0.000420 -0.000647 0.306750 75.746167 2.977110 403.171000
513.000000 0.000422 -0.000643 0.309427 75.460521 2.978940 397.175000
514.000000 0.000427 -0.000624 0.308420 74.738899 2.981610 401.986000
515.000000 0.000427 -0.000613 0.306026 74.722022 2.979500 402.709000
516.000000 0.000387 -0.000592 0.305715 78.509473 2.975690 400.183000
517.000000 0.000354 -0.000581 0.304564 81.348303 2.977410 400.574000
518.000000 0.000348 -0.000594 0.304119 81.386016 2.977090 395.449000
519.000000 0.000337 -0.000564 0.298752 83.687544 2.980640 399.910000
520.000000 0.000328 -0.000547 0.299516 85.507112 2.981760 403.348000
521.000000 0.000341 -0.000512 0.296829 86.450731 2.974610 400.184000
522.000000 0.000354 -0.000490 0.295329 86.794331 2.973900 402.977000
523.000000 0.000354 -0.000468 0.296438 88.382940 2.976040 400.239000
524.000000 0.000381 -0.000482 0.296787 84.989786 2.974680 398.840000
525.000000 0.000418 -0.000484 0.293226 80.877618 2.972020 397.331000
526.000000 0.000436 -0.000497 0.295116 77.894626 2.976870 400.712000
527.000000 0.000439 -0.000482 0.297917 78.389862 2.976940 403.159000
528.000000 0.000473 -0.000475 0.305318 75.759610 2.973980 403.643000
529.000000 0.000499 -0.000475 0.307699 74.420352 2.966620 397.079000
530.000000 0.000454 -0.000508 0.307486 75.210756 2.964640 399.260000
531.000000 0.000443 -0.000539 0.309378 74.715697 2.969670 400.851000
532.000000 0.000447 -0.000528 0.314161 74.878324 2.974030 401.716000
533.000000 0.000477 -0.000512 0.313513 73.336873 2.972430 398.655000
534.000000 0.000518 -0.000494 0.313783 72.336026 2.973260 401.250000
535.000000 0.000517 -0.000532 0.315662 70.427899 2.968350 399.552000
536.000000 0.000462 -0.000548 0.319053 72.499089 2.973380 401.920000
537.000000 0.000456 -0.000561 0.317894 72.575387 2.978410 406.099000
538.000000 0.000474 -0.000552 0.320113 71.537830 2.981800 401.943000
539.000000 0.000483 -0.000574 0.320687 70.305607 2.985140 404.620000
540.000000 0.000514 -0.000556 0.318104 69.603918 2.981890 400.300000
541.000000 0.000510 -0.000531 0.314224 70.865921 2.979830 402.339000
542.000000 0.000518 -0.000506 0.315436 71.708167 2.976850 398.830000
543.000000 0.000501 -0.000504 0.309175 72.659364 2.980010 399.673000
544.000000 0.000484 -0.000543 0.308803 71.368411 2.982590 398.567000
545.000000 0.000474 -0.000569 0.305052 70.916261 2.984160 402.325000
546.000000 0.000456 -0.000576 0.304999 72.137751 2.983980 403.396000
547.000000 0.000459 -0.000556 0.301832 72.449282 2.981560 401.397000
548.000000 0.000456 -0.000572 0.305655 72.180705 2.986050 406.544000
549.000000 0.000464 -0.000535 0.301688 72.915572 2.979950 401.590000
550.000000 0.000481 -0.000529 0.305224 72.156667 2.978950 405.496000
551.000000 0.000494 -0.000509 0.303855 72.696801 2.977410 402.178000
552.000000 0.000487 -0.000500 0.304300 73.498242 2.977810 403.507000
553.000000 0.000467 -0.000463 0.305309 76.988576 2.979210 407.010000
554.000000 0.000457 -0.000443 0.305197 79.067536 2.976620 405.752000
555.000000 0.000453 -0.000408 0.300590 81.839514 2.979450 402.241000
556.000000 0.000471 -0.000404 0.302467 80.571146 2.979860 409.870000
557.000000 0.000476 -0.000427 0.299955 78.758617 2.974020 403.050000
558.000000 0.000473 -0.000447 0.300123 77.531471 2.978220 404.089000
559.000000 0.000456 -0.000422 0.298679 80.593589 2.975220 403.619000
560.000000 0.000439 -0.000429 0.293236 82.013258 2.975350 402.951000
561.000000 0.000434 -0.000441 0.292476 81.909907 2.975120 398.445000
562.000000 0.000447 -0.000468 0.294442 78.371399 2.976560 402.208000
563.000000 0.000506 -0.000481 0.302125 73.723933 2.971370 401.094000
564.000000 0.000519 -0.000489 0.307258 72.580095 2.975310 405.070000
565.000000 0.000524 -0.000499 0.308119 71.641426 2.971380 400.217000
566.000000 0.000487 -0.000512 0.308414 72.811435 2.971650 404.004000
567.000000 0.000503 -0.000501 0.316635 72.702757 2.979220 404.897000
568.000000 0.000531 -0.000487 0.319483 71.764384 2.973110 404.100000
569.000000 0.000544 -0.000476 0.316478 71.125824 2.970210 400.272000
570.000000 0.000532 -0.000450 0.313717 73.869166 2.968440 403.438000
571.000000 0.000483 -0.000417 0.310611 78.883119 2.971640 404.180000
572.000000 0.000442 -0.000412 0.307259 82.887167 2.972730 400.772000
573.000000 0.000403 -0.000415 0.303270 87.696151 2.972120 402.354000
574.000000 0.000407 -0.000405 0.298011 87.943295 2.969170 398.862000
575.000000 0.000381 -0.000393 0.295601 91.665231 2.972220 403.700000
576.000000 0.000374 -0.000392 0.298493 92.336778 2.970620 399.993000
577.000000 0.000364 -0.000389 0.300883 93.343343 2.974000 401.960000
578.000000 0.000332 -0.000396 0.300518 95.641573 2.972500 401.803000
579.000000 0.000320 -0.000392 0.296315 97.019262 2.975070 400.915000
580.000000 0.000300 -0.000373 0.297152 100.029130 2.968360 397.493000
581.000000 0.000288 -0.000339 0.293005 102.730575 2.971580 398.074000
582.000000 0.000305 -0.000334 0.295223 101.609373 2.975150 403.162000
583.000000 0.000310 -0.000329 0.296665 101.462468 2.976580 397.994000
584.000000 0.000286 -0.000346 0.299383 102.588406 2.978700 402.236000
585.000000 0.000286 -0.000360 0.299904 101.874951 2.980800 399.228000
586.000000 0.000287 -0.000357 0.298252 101.982026 2.978050 400.999000
587.000000 0.000312 -0.000360 0.300000 99.663997 2.980440 400.538000
588.000000 0.000328 -0.000371 0.298082 97.591378 2.981400 396.921000
589.000000 0.000343 -0.000368 0.294270 96.474397 2.977920 399.084000
590.000000 0.000298 -0.000401 0.293752 98.467401 2.976410 400.563000
591.000000 0.000294 -0.000412 0.292088 98.078645 2.979030 397.704000
592.000000 0.000312 -0.000398 0.291996 97.391198 2.980490 400.013000
593.000000 0.000330 -0.000427 0.291760 93.722146 2.979080 401.264000
594.000000 0.000338 -0.000430 0.293763 92.757219 2.978530 401.691000
595.000000 0.000331 -0.000453 0.294742 91.745839 2.977930 399.404000
596.000000 0.000341 -0.000488 0.295862 88.136960 2.982190 393.644000
597.000000 0.000315 -0.000503 0.300050 89.716897 2.982380 399.584000
598.000000 0.000322 -0.000491 0.299248 89.870001 2.975370 398.863000
599.000000 0.000303 -0.000498 0.297715 91.182155 2.971460 397.453000
600.000000 0.000300 -0.000495 0.300062 91.609236 2.974360 400.677000
601.000000 0.000334 -0.000487 0.302366 88.906011 2.973190 402.623000
602.000000 0.000371 -0.000519 0.303553 83.216716 2.971940 399.746000
603.000000 0.000377 -0.000506 0.299910 83.577075 2.967420 397.070000
604.000000 0.000345 -0.000541 0.299236 84.188693 2.973970 396.838000
605.000000 0.000331 -0.000550 0.295344 85.013790 2.976160 399.169000
606.000000 0.000352 -0.000551 0.300351 82.865250 2.973660 399.280000
607.000000 0.000392 -0.000549 0.302036 79.772781 2.969030 396.694000
608.000000 0.000411 -0.000551 0.307195 77.901608 2.970810 396.797000
609.000000 0.000417 -0.000532 0.306660 78.160737 2.970120 398.765000
610.000000 0.000417 -0.000562 0.307743 76.825651 2.966680 399.190000
611.000000 0.000388 -0.000602 0.313451 78.211390 2.973120 400.827000
612.000000 0.000397 -0.000612 0.316179 77.495352 2.970950 396.676000
613.000000 0.000393 -0.000634 0.315823 77.728862 2.972480 401.710000
614.000000 0.000384 -0.000669 0.317083 78.634164 2.967830 397.406000
615.000000 0.000403 -0.000697 0.319673 78.714128 2.966300 400.683000
616.000000 0.000401 -0.000702 0.321023 79.047953 2.969010 400.204000
617.000000 0.000394 -0.000703 0.317194 79.439831 2.963450 400.750000
618.000000 0.000379 -0.000729 0.318544 81.110281 2.964900 399.673000
619.000000 0.000382 -0.000731 0.320079 81.148873 2.967830 399.658000
620.000000 0.000368 -0.000720 0.317991 80.951505 2.968630 398.569000
621.000000 0.000384 -0.000697 0.317999 79.538161 2.966290 397.281000
622.000000 0.000389 -0.000690 0.314343 79.087823 2.966200 402.625000
623.000000 0.000363 -0.000707 0.315449 80.647741 2.969360 399.219000
624.000000 0.000352 -0.000764 0.318122 83.525443 2.969680 393.836000
625.000000 0.000321 -0.000814 0.320022 86.772999 2.973840 403.306000
626.000000 0.000291 -0.000789 0.314655 85.730259 2.973650 397.795000
627.000000 0.000265 -0.000774 0.313769 84.498455 2.975850 396.709000
628.000000 0.000268 -0.000773 0.316850 84.587246 2.975860 398.291000
629.000000 0.000272 -0.000759 0.313610 84.364446 2.972160 399.549000
630.000000 0.000283 -0.000731 0.313306 84.094515 2.970800 396.455000
631.000000 0.000322 -0.000726 0.308924 83.283261 2.967250 396.745000
632.000000 0.000319 -0.000747 0.312420 84.009873 2.967360 397.063000
633.000000 0.000312 -0.000761 0.314613 84.719370 2.963910 398.434000
634.000000 0.000314 -0.000767 0.314247 84.895490 2.964230 396.864000
635.000000 0.000307 -0.000794 0.312639 86.001332 2.964410 395.862000
636.000000 0.000299 -0.000799 0.312643 86.201344 2.967730 398.635000
637.000000 0.000306 -0.000825 0.316622 87.309006 2.976780 402.086000
638.000000 0.000303 -0.000834 0.315877 87.671974 2.975350 400.277000
639.000000 0.000333 -0.000806 0.318011 86.180502 2.969480 399.157000
640.000000 0.000372 -0.000764 0.316206 83.131630 2.970870 401.762000
641.000000 0.000404 -0.000784 0.321308 83.762484 2.971000 401.293000
642.000000 0.000411 -0.000780 0.323068 83.206790 2.970150 400.684000
643.000000 0.000391 -0.000771 0.318214 83.274906 2.969990 400.526000
644.000000 0.000374 -0.000771 0.318116 83.522178 2.970520 403.727000
645.000000 0.000350 -0.000776 0.317606 84.254157 2.975070 404.616000
646.000000 0.000362 -0.000795 0.316887 85.109843 2.968220 399.974000
647.000000 0.000361 -0.000807 0.314514 85.803892 2.968820 402.940000
648.000000 0.000336 -0.000800 0.312028 85.787980 2.968280 398.987000
649.000000 0.000319 -0.000768 0.312891 84.772365 2.969210 402.732000
650.000000 0.000361 -0.000757 0.312044 82.974770 2.963000 400.495000
